c|man/bk001  |DT|BeachCar
c|man/bk002  |DT|DesertCar
c|man/bk003  |DT|JungleCar
c|man/bk004  |DT|WaterPumper
c|man/bk005  |DT|RescueHelicopter
c|man/bk006  |DT|TroopCarrierwithoutcanopy
c|man/bk281  |DT|4x4Buggy
c|man/bk375  |DT|RobotTruck
c|man/bk839  |DT|EmergencyRescue4x4
c|man/fea05  |DT|FordThunderbirdConceptCarHardtop
c|man/fea09  |DT|64halfMustang
c|man/fea11  |DT|FordThunderbirdConceptCarConvertible
c|man/fea12  |DT|98ChevyCorvetteConvertible

c|man/mb001  |DT|DodgeChallenger
c|man/mb002  |DT|S2Jet
c|man/mb003  |DT|PorscheTurbo
c|man/mb004  |DT|57Chevy
c|man/mb005  |DT|4x4Jeep
c|man/mb006  |DT|MercedesBenz350SL
c|man/mb007  |DT|VWGolf
c|man/mb008  |DT|Rover3500
c|man/mb009  |DT|FordEscortRS2000
c|man/mb010  |DT|PlymouthGranFuryPolice
c|man/mb011  |DT|BedfordCarTransporter
c|man/mb012  |DT|CitroenCX
c|man/mb013  |DT|SnorkelFireEngine
c|man/mb014  |DT|LeylandArticulatedTanker
c|man/mb015  |DT|LansingBagnallForkLiftTruck
c|man/mb016  |DT|PontiacFirebird
c|man/mb017  |DT|LeylandTitan
c|man/mb018  |DT|Hondarora
c|man/mb019  |DT|PeterbiltCementTruck
c|man/mb020  |DT|PolicePatrol
c|man/mb021  |DT|Renault5
c|man/mb022  |DT|BlazeBuster
c|man/mb023  |DT|Atlas
c|man/mb024  |DT|DieselShunter
c|man/mb025  |DT|AudiQuattro
c|man/mb026  |DT|VolvoCableTruck
c|man/mb027  |DT|SwingWingJet
c|man/mb028  |DT|Formula5000
c|man/mb029  |DT|TractorShovel
c|man/mb030  |DT|LeylandArticulatedTruck
c|man/mb031  |DT|Caravan
c|man/mb032  |DT|Excavator
c|man/mb033  |DT|Honda750PoliceMotorcycle
c|man/mb034  |DT|ChevyProStocker
c|man/mb035  |DT|VolvoZooTruck
c|man/mb036  |DT|RefuseTruck
c|man/mb037  |DT|MatraRancho
c|man/mb038  |DT|FordModelAVan
c|man/mb039  |DT|RollsRoyceSilverShadowII
c|man/mb040  |DT|BedfordHorsebox
c|man/mb041  |DT|Ambulance
c|man/mb042  |DT|57FordThunderbird
c|man/mb043  |DT|0-4-0SteamLoco
c|man/mb044  |DT|PassengerCoach
c|man/mb045  |DT|KenworthCaboverAerodyne
c|man/mb046  |DT|FordTractor
c|man/mb047  |DT|JaguarSS100
c|man/mb048  |DT|SambronJacklift
c|man/mb049  |DT|CraneTruck
c|man/mb050  |DT|HarleyDavidson
c|man/mb051  |DT|PontiacFirebirdSE
c|man/mb052  |DT|BMWM1
c|man/mb053  |DT|FordFlaresidePickUp
c|man/mb054  |DT|NASATrackingVehicle
c|man/mb055  |DT|FordCortina
c|man/mb056  |DT|MercedesBenz450SEL
c|man/mb057  |DT|CarmichaelCommando
c|man/mb058  |DT|FaunDumpTruck
c|man/mb059  |DT|Porsche928
c|man/mb060  |DT|HoldenPickUp
c|man/mb061  |DT|PeterbiltWreckTruck
c|man/mb062  |DT|79ChevyCorvette
c|man/mb063  |DT|Ford4x4OpenBackTruck
c|man/mb064  |DT|CaterpillarD9Bulldozer
c|man/mb065  |DT|AirportCoach
c|man/mb066  |DT|KenworthSuperBoss
c|man/mb067  |DT|Datsun260Z2_2
c|man/mb068  |DT|ChevyVan
c|man/mb069  |DT|ArmoredTruck
c|man/mb070  |DT|Ferrari308GTB
c|man/mb071  |DT|DodgeCattleTruck
c|man/mb072  |DT|DodgeCommandoDeliveryTruck
c|man/mb073  |DT|FordModelA
c|man/mb074  |DT|FiatAbarth
c|man/mb075  |DT|Helicopter
c|man/mb076  |DT|MazdaRX7
c|man/mb077  |DT|Datsun280ZX2_2
c|man/mb078  |DT|ToyotaSupra
c|man/mb079  |DT|DeTomasoPantera
c|man/mb080  |DT|MonteverdiRallyeRoyale
c|man/mb081  |DT|HiHoSilver
c|man/mb082  |DT|CosmicBlues
c|man/mb083  |DT|MaseratiSunBurner
c|man/mb084  |DT|KenworthBandagBandit
c|man/mb085  |DT|BeetleStreaker
c|man/mb086  |DT|RedRider
c|man/mb087  |DT|Tanzara
c|man/mb088  |DT|FordCapriMaxiTaxi
c|man/mb089  |DT|DodgeDragster
c|man/mb090  |DT|GalantEterna
c|man/mb091  |DT|79MazdaRX7
c|man/mb092  |DT|ToyotaCelicaGT
c|man/mb093  |DT|DatsunFairladyZ280ZX
c|man/mb094  |DT|62ChevyCorvette
c|man/mb095  |DT|4x4Jeep
c|man/mb096  |DT|PeterbiltQuarryTruck
c|man/mb097  |DT|79ChevyCorvetteT-roof
c|man/mb098  |DT|FordMiniPickUpwithCanopy
c|man/mb099  |DT|VWRompingRabbit
c|man/mb100  |DT|PeterbiltTanker
c|man/mb101  |DT|PontiacFirebirdTroof
c|man/mb102  |DT|4x4ChevyVan
c|man/mb103  |DT|KenworthConventional
c|man/mb104  |DT|FordMustangPistonPopper
c|man/mb105  |DT|FordBossMustang
c|man/mb106  |DT|PeterbiltConventional
c|man/mb107  |DT|FordMiniPickUpwithRollbar
c|man/mb108  |DT|WillysStreetRod
c|man/mb110  |DT|FirePumperTruck
c|man/mb111  |DT|SnorkelFireEngine
c|man/mb112  |DT|MercuryParkLaneFireChief
c|man/mb113  |DT|PoliceLaunch
c|man/mb114  |DT|MercuryParkLaneFireChief
c|man/mb115  |DT|79ChevyCorvettePaceCar
c|man/mb116  |DT|MazdaRX7IMSA
c|man/mb117  |DT|AMXProStocker
c|man/mb118  |DT|Porsche935Racing
c|man/mb119  |DT|SandDigger
c|man/mb120  |DT|FordSierraXR4i
c|man/mb121  |DT|RuffTrek
c|man/mb122  |DT|FordIMSAMustang
c|man/mb123  |DT|84ChevyCorvette
c|man/mb124  |DT|Citroen15CV
c|man/mb125  |DT|MercedesBenzUnimog
c|man/mb127  |DT|DodgeDaytonaTurboZ
c|man/mb128  |DT|DodgeCaravan
c|man/mb129  |DT|ChevyBlazer4x4
c|man/mb130  |DT|SauberGroupCRacer
c|man/mb131  |DT|Jeep4x4
c|man/mb132  |DT|FordMustang
c|man/mb133  |DT|SandRacer
c|man/mb134  |DT|OshkoshFireEngine
c|man/mb135  |DT|MercedesBenz500SEC
c|man/mb137  |DT|F1Racer
c|man/mb138  |DT|JaguarXK120
c|man/mb139  |DT|VolvoTiltTruck
c|man/mb140  |DT|MobileCrane
c|man/mb141  |DT|JaguarXJ6
c|man/mb142  |DT|Peugeot205Turbo16
c|man/mb143  |DT|CommandVehicle
c|man/mb144  |DT|Datsun280ZX2_2Police
c|man/mb145  |DT|TransporterVehiclewithRocket
c|man/mb146  |DT|TransporterVehiclewithPlane
c|man/mb147  |DT|ScaniaT142
c|man/mb148  |DT|VolvoContainerTruck
c|man/mb149  |DT|MercedesBenz280GE
c|man/mb150  |DT|ChevyBreakdownTruck
c|man/mb151  |DT|BMW323iCabriolet
c|man/mb152  |DT|VWGolfGTi
c|man/mb153  |DT|MissionHelicopter
c|man/mb154  |DT|LamborghiniCountachLP500S
c|man/mb155  |DT|PontiacFirebirdRacer
c|man/mb156  |DT|FordEscortXR3iCabriolet
c|man/mb157  |DT|85SchoolBus
c|man/mb158  |DT|PontiacFiero
c|man/mb159  |DT|HondaATC250R
c|man/mb160  |DT|RollsRoyceSilverCloud
c|man/mb161  |DT|Renault11
c|man/mb162  |DT|VauxhallAstraGTE
c|man/mb163  |DT|ToyotaMR2
c|man/mb164  |DT|ChevyCamaroIROCZ28
c|man/mb165  |DT|FordTransit
c|man/mb166  |DT|FordSupervanII
c|man/mb167  |DT|Nissan300ZXTurbo
c|man/mb168  |DT|JeepCherokee
c|man/mb169  |DT|PeugeotQuasar
c|man/mb170  |DT|IkarusCoach
c|man/mb171  |DT|Volvo760
c|man/mb172  |DT|FerrariTestarossa
c|man/mb173  |DT|Porsche959
c|man/mb174  |DT|TaxiFX4R
c|man/mb175  |DT|FordRS200
c|man/mb176  |DT|Skoda130LR
c|man/mb177  |DT|RollsRoyceSilverSpirit
c|man/mb178  |DT|FordCargoSkipTruck
c|man/mb179  |DT|VauxhallAstraGTEPolice
c|man/mb180  |DT|LandRoverNinety
c|man/mb181  |DT|MercedesBenz300E
c|man/mb182  |DT|VolkswagenTransporter
c|man/mb183  |DT|DAF3300SpaceCab
c|man/mb184  |DT|FordLTDPolice
c|man/mb185  |DT|BuickLeSabre
c|man/mb186  |DT|DodgeDakota
c|man/mb187  |DT|FordBroncoII
c|man/mb188  |DT|GMCWrecker
c|man/mb189  |DT|CadillacAllant_
c|man/mb190  |DT|Saab9000Turbo
c|man/mb191  |DT|Porsche944Turbo
c|man/mb192  |DT|RoverSterling
c|man/mb193  |DT|MercurySableWagon
c|man/mb194  |DT|ModifiedRacer
c|man/mb195  |DT|Volvo480ES
c|man/mb196  |DT|FordThunderbirdTurboCoupe
c|man/mb197  |DT|LincolnTownCar
c|man/mb198  |DT|FordCourier
c|man/mb199  |DT|FordCourierwithwindow
c|man/mb200  |DT|ChevyCorvetteGrandSport
c|man/mb202  |DT|MackCH600
c|man/mb203  |DT|GrandPrixRacingCar
c|man/mb204  |DT|87ChevyCorvette
c|man/mb205  |DT|MercedesBenzTVNewsTruck
c|man/mb206  |DT|BMW5-series
c|man/mb207  |DT|FerrariF40
c|man/mb208  |DT|SprintRacer
c|man/mb209  |DT|DumpTruck
c|man/mb210  |DT|OldsmobileAerotech
c|man/mb211  |DT|UtilityTruck
c|man/mb212  |DT|FordThunderbirdStockCar
c|man/mb213  |DT|21FordModelT
c|man/mb214  |DT|FordAeromax
c|man/mb215  |DT|39ChevySedanDelivery
